id,target_air,target_value,target_phase
e99774e966af,0,6600.0,1
ec1686b6fe89,0,32875.0,3
51fa8e967be8,0,49800.0,2
31a3bb4bf30e,0,0.0,0
75915516aa61,0,3350.0,1
5474b32d584f,1,8325.0,0
778eec98d0d6,1,6600.0,2
a53e793009d4,1,800.0,0
d70939621fce,0,8600.0,3
c3eb8701248d,0,7075.0,2
cd4a4b6b5c0b,0,8150.0,3
076ec955354d,1,2850.0,0
9731678878c7,1,9825.0,3
cde4a6879ec2,1,1275.0,0
98c896bce393,1,7650.0,3
c6b3edacadc7,1,1350.0,0
92e6cd5dcaca,0,11325.0,1
4e069b482ab9,1,800.0,0
888fc3f36473,0,6050.0,2
bb5506efe8b9,0,1225.0,0
91b3a15b062e,1,325.0,0
f58b0eaf5db9,0,4425.0,1
29c31403beb3,0,68450.0,2
987c9c194d40,0,2000.0,1
10c5ed27179c,0,10550.0,0
9ed8d5552c46,1,2275.0,0
768e6a5bc95e,1,500.0,0
7832d05bf0ba,1,11200.0,1
507dcc05089a,0,6800.0,1
1897d6d61ae9,1,32000.0,3
500a9178bac9,0,15275.0,2
f761107d758d,1,5575.0,2
2b15982cafec,0,1000.0,0
d91f18ab7f63,0,3800.0,1
365531b4287f,0,33925.0,1
0a60f209c77e,0,6600.0,2
21dc471815e5,0,17025.0,3
7b2cb2c822fd,1,1075.0,1
8707bdb1b52a,1,4475.0,1
b88b1f103215,1,6450.0,2
51d1f954e742,1,34875.0,1
46edc61b949d,0,1725.0,1
bba12cae6d4a,0,2100.0,1
c37d35569977,1,4175.0,2
5533ad591b15,1,14300.0,1
0bdd35ba4743,1,4025.0,0
3ac61cbbc497,1,36550.0,2
cf1dfeeb5bd9,0,3775.0,0
257626b41087,0,1400.0,2
cdfbba845eee,1,1275.0,1
df804c8e0e00,0,3100.0,2
47469e93225d,0,8475.0,3
8a1fced09645,0,6425.0,3
81b2461d30f0,0,1100.0,0
81ead5018446,0,9875.0,2
1bee46d724af,0,6600.0,1
3205c1742c2d,0,3300.0,0
79fae1d34ab9,0,17475.0,3
adc5c24583c0,0,46025.0,3
c1c76e19eb5e,1,1525.0,0
0a37f861eab9,1,1950.0,2
816da99cef29,0,11200.0,2
6d530690a7cf,0,2300.0,1
d291b0d89f34,0,5900.0,2
ecb7e7e11d7c,0,1050.0,2
25ddda2449f4,0,17850.0,2
8247cb69c508,0,2800.0,0
4199a7d29885,1,3100.0,1
ed2b4fa2e9c6,0,1800.0,0
f67057a7d4ac,0,1000.0,1
6880fcfee261,0,3575.0,1
4f16ec4e028c,0,24650.0,1
1656558d46f6,1,5950.0,1
fe0878e951ef,1,31975.0,0
6c5383695343,0,7725.0,3
390559d31c78,0,1000.0,2
c6692c75c3ac,1,6550.0,3
b740081f66d4,1,2925.0,2
97d987e4e121,1,18075.0,0
66a32af97228,0,2300.0,3
a9ea7cb78297,0,7175.0,1
1032af2d6b23,0,700.0,1
c61fa012275c,1,18725.0,3
db4cfc2923da,0,13525.0,2
ab0664b4c70f,0,12025.0,3
5606dace53a5,0,16800.0,3
0549a924d69d,0,7600.0,1
379da282243f,0,450.0,2
f4fc57a24853,0,650.0,0
28565c432c33,1,11125.0,3
c9df84979629,1,18450.0,3
e0b67bd6cee4,1,40650.0,3
674cc8da2dd4,1,5575.0,2
230d5acb7ec9,0,11525.0,1
4bde95dbad3d,0,350.0,0
821793d002c4,0,2300.0,0
ac3369dba042,0,8925.0,3
071d65f98a1e,0,7775.0,3
801049d69358,0,6125.0,3
886e26e7a0ef,0,7975.0,2
2a57b207e68b,0,19050.0,2
926cf9653168,0,19125.0,3
1617672fbbf4,0,8950.0,2
5937e29967e5,0,1100.0,2
9069496f7da0,1,3550.0,2
2711a4b2d733,0,22150.0,2
e92b5c483bb6,0,2250.0,0
be94660c4df7,1,13600.0,1
b26cd6741f24,0,1800.0,1
05571ff5bbc3,1,7825.0,2
64960f3ed377,1,3525.0,2
c17f1dc03efa,0,375.0,0
42d0445a8f69,1,10800.0,2
68ddc424c105,0,6050.0,1
a344d1d26bce,0,7000.0,2
fe7c6dd29379,0,1300.0,1
7b1c72e48927,0,8700.0,2
409a78442416,0,5350.0,1
92884bac15b6,0,125.0,0
a364e2c74d21,1,2275.0,3
9d11fd11cbd0,0,1600.0,2
323c8a82e12d,0,850.0,0
21e67965645b,0,2450.0,0
8a9929496632,0,250.0,2
513d8999df5b,1,625.0,0
2d031082d321,0,24125.0,3
971ed7b654f8,0,16100.0,3
39c29799fb1a,1,20275.0,3
8db4b7f41e8f,0,21275.0,2
ed5599ad41fd,0,1700.0,2
2e38ac09886b,0,1250.0,1
aeafc37f2710,1,1775.0,0
f443042c0982,0,32200.0,3
dcaccfd18d87,0,1500.0,1
76631e7ed5a8,1,1700.0,0
83d0b367e25f,1,1925.0,0
29eb997f4923,1,4925.0,0
521812d76a6e,1,1700.0,1
271f1395654e,0,23300.0,3
6caa8ce06274,1,600.0,0
a97dd665e258,0,17425.0,3
3ef7ddca31bb,0,5375.0,3
9c46c1a324b4,0,200.0,0
e309af509df9,0,600.0,1
d9e39ec0154b,0,650.0,1
93c6dcdeb587,0,450.0,2
4a74809a7e3b,1,2700.0,2
ca663b03e743,0,3700.0,2
191c72c2ba28,0,10750.0,3
7b14aba21f08,0,11300.0,3
ad7182a87256,1,5900.0,0
d124a415b298,0,0.0,2
51f89188f6ad,0,32050.0,2
b86e5cb49aa9,0,9225.0,2
52ac38a1a0aa,0,1050.0,3
a89dd72465da,0,29825.0,3
b7fd940bdcac,1,4525.0,2
ab94e1406ff7,0,2375.0,1
9a0c9f324a8a,0,5500.0,1
c4e673350362,0,15350.0,2
987053e42d34,0,3325.0,3
2ae5ce4d2f87,1,27100.0,3
59d40dc58449,0,7000.0,3
0ea1aaf8ee52,1,6050.0,3
07c160f75736,1,1525.0,0
0dff76d7853e,0,1400.0,0
d465bcac024e,0,38400.0,3
586d5e3e7fc3,1,700.0,0
9f48fe0c9e39,0,1725.0,2
335628b7eb33,0,1700.0,1
542558a62456,0,13925.0,2
39edfc35e659,1,10150.0,3
6e5c2321e7a1,0,2650.0,0
324e02a26fba,0,3700.0,0
08641b780a97,1,6425.0,2
aeb4d1d6688f,0,0.0,0
0ef1442c1227,1,2350.0,1
551ea338a555,0,1350.0,0
2305398bcfa9,1,10025.0,3
4d4a151b0be7,0,4875.0,0
e5de27028055,0,6600.0,1
5def99aadd00,1,4425.0,3
8eb458d725ab,1,6025.0,1
75575de0dd06,1,6850.0,1
08eb472c8b97,0,3625.0,2
ffd335e7e98b,0,700.0,1
6b0deb1d39ed,0,2150.0,1
726a5f9f3966,0,6350.0,0
22874b95d49f,0,8425.0,2
ac1d3de54f7c,0,17975.0,2
09d0daafecdf,0,250.0,0
3ff61a58b234,1,13750.0,2
2afb4a92e775,1,1925.0,2
6b6003d0a235,0,1000.0,1
494475cfd134,0,800.0,2
2ba6250471c0,1,100.0,3
a16ed265ead8,0,1375.0,0
0df09bb6a07e,1,875.0,0
61b447ff8175,0,13950.0,2
dcbc7f207c21,0,2300.0,2
988dde2f404c,0,15675.0,3
602c2c94bbf2,0,250.0,2
61a3002962a8,1,15150.0,2
8485b4460b42,0,5375.0,2
4c5f8b2c9ed3,0,11525.0,2
d70d72270c9c,0,5750.0,2
d106c75aeacb,1,31825.0,3
e51003319da8,1,4275.0,1
f12e62e4b7e7,0,2725.0,1
e38b11dd11cf,0,11075.0,1
e268f994367e,0,6000.0,3
99223b2137f2,0,7950.0,1
0d188d705fff,1,2375.0,2
40796b72825c,0,3925.0,2
819ed34fdada,1,30750.0,2
e58c8ada0619,1,2450.0,0
240cff6dcedf,1,4400.0,2
ba03539eeb9a,1,12425.0,3
dc6d561034a7,0,2675.0,1
94f3874ae948,1,2675.0,3
47568a4bca6a,0,9300.0,2
a9941f50b21d,0,5600.0,0
faa1c128a5c5,1,6050.0,1
748131002ca6,0,28650.0,3
5f979536edc2,1,22300.0,1
c13bc7a45578,0,750.0,2
9343c4b4821a,1,6125.0,2
19485f9f7530,1,3175.0,3
4ad3a1d2517d,0,4825.0,1
5ed15e19020b,0,11425.0,3
6cceee49ca16,1,2900.0,0
5c3a75c74b0d,0,3425.0,1
86254f27ad45,1,2800.0,0
10b573fd7438,0,10800.0,3
19b2d07777c7,1,1975.0,0
593d9928a895,0,2125.0,2
b26ec2beb8f8,0,1600.0,2
1f2197b31f6f,0,5925.0,2
f57899c8603b,1,2400.0,0
91197bd275e1,1,2625.0,2
ccfc8377c0bb,0,9575.0,2
49e2ba751a98,0,1875.0,0
d42d1b012937,1,1300.0,1
1198a2fe6527,1,1200.0,0
69b855822a46,1,900.0,1
cdd32fafc336,0,8375.0,2
1313adf9f0fd,0,9800.0,3
c3c33c1fc6b2,0,100.0,1
3851c80bbe4c,0,600.0,0
fdf7357b5e00,0,5625.0,3
c7b5e8346154,0,9450.0,3
b72e7a8a020e,1,3950.0,2
a9828bf8a873,0,3425.0,1
1b36fc140348,0,5325.0,3
470a13cd3a00,0,1650.0,0
b5e3481580fe,1,2625.0,0
7db9e59e8d00,0,150.0,1
e0a872ecdd89,0,2475.0,2
69c5533b3492,0,6050.0,0
e7fba3c80ff3,0,1050.0,1
442c927071c6,0,1500.0,1
63cdbcf50213,1,1700.0,0
afe38e0c3ce9,0,5875.0,2
9ff518c4c00c,1,4925.0,3
183f765e6f14,0,2150.0,2
806a24b12a4c,1,15375.0,0
048868ecf265,0,10725.0,1
b68628369be7,0,1350.0,1
99e16fb0143a,0,6700.0,3
8e05ddf8ba95,0,3950.0,1
b42288740786,1,5400.0,1
b3f9fbeb4f75,1,2500.0,1
1f461cf1865e,0,6800.0,3
19b3cb1a4574,0,30100.0,2
86af689cb4a7,0,15550.0,2
39cfbbede951,0,18300.0,3
e0f39a7021a4,1,1525.0,0
7c41f30cc472,0,9925.0,3
ae96050c3066,0,1000.0,0
a1fa8a5e2f81,0,975.0,1
ad07280696aa,0,4050.0,0
e9e5b6656358,0,1625.0,0
095e2243ee20,0,25350.0,0
32cd67071ac2,0,3200.0,1
8c710afb798b,0,550.0,0
85ab4707ca11,1,21650.0,2
7659505ca163,1,15675.0,3
a49fb51a8370,1,5075.0,1
d2c8bcad4146,0,9675.0,2
10b13cf1ca3a,0,2450.0,0
f6e8454995cf,0,25125.0,3
d4b910ec2b7b,0,14425.0,3
0c97d6e38b0f,1,7625.0,3
ddd204ba1ed0,1,2025.0,2
ac8f4ce36988,0,3500.0,0
0298a4626a8d,1,16600.0,2
90d8db36ddc4,0,650.0,1
e219948d895f,0,5600.0,1
2cc66f8d97ab,0,1100.0,1
2fb293fb4656,0,7600.0,1
de843403c1f9,0,23850.0,2
db31c6437f6f,0,2975.0,1
ba73ea1a642f,0,1925.0,0
56435feff5eb,0,2475.0,2
85b3cc545d2d,0,5375.0,2
cb2f0900d753,0,42625.0,3
574ab04c1c85,0,11150.0,1
feaf43c0b852,1,1500.0,1
1517bd861f62,0,2350.0,3
456ebb0f22c2,0,2400.0,0
4773d751be16,0,6625.0,3
9adee016db5c,0,875.0,1
5aa8b75d50cc,0,5350.0,3
b8449ac71d06,0,300.0,1
ba446e98a505,0,6300.0,2
7a6cd86e5ad1,0,1475.0,1
4d062b6d2b5f,0,1100.0,0
e231a7428728,1,12125.0,3
01e2ca7c22ef,0,6900.0,2
853b35f41fca,0,1350.0,3
320556f2b83d,1,11800.0,3
a2806846c887,1,5250.0,1
ab78fb8484d7,0,13975.0,3
e833751bbebd,0,2200.0,0
020333f086bc,0,100.0,1
065b62c30b3f,0,8975.0,3
e04130100c07,0,2250.0,0
4be7eb955e29,1,48100.0,2
ea28c1c8888a,0,2700.0,1
11c47ee52b24,0,150.0,0
338e319bd583,0,16975.0,3
3fdac399c83d,0,400.0,0
29269eb95ba4,1,1325.0,3
fa0aa370ea4d,0,550.0,3
2dee807ec8d7,0,5000.0,1
1477bf1339e7,1,2775.0,0
b5bbb6182639,0,7450.0,2
2cd306491c95,0,800.0,0
b0866621d471,0,16950.0,3
e2da5b81688e,1,2300.0,1
b4ef7297b2f4,0,350.0,0
772186f7a0ce,1,7875.0,2
f56758830f0c,0,3000.0,1
e7973fc35416,1,1500.0,0
c9142cf03df5,1,450.0,0
cf4d1489497f,1,10350.0,3
db946d3e5333,0,11750.0,1
801db714e76b,1,1600.0,0
c51007a7cbfa,0,11350.0,3
9c397906513a,0,1050.0,1
e57578ba1186,0,5700.0,3
724e66fee838,1,1100.0,1
3d6663567611,1,4375.0,3
69adb285c266,0,15175.0,0
59b6566137d5,0,12050.0,1
dc2a1abe09e7,1,15725.0,3
9da98a238a35,1,9575.0,2
c742ed9ee9df,0,7975.0,2
e8e86b5a6828,1,3425.0,3
590a128c9d1a,0,1500.0,0
cb6b46c04d33,0,3200.0,1
55e3113becd7,0,25625.0,3
9d1efeed70c2,1,5850.0,3
ad8f97e86493,0,13100.0,3
7a1e097cd710,1,28525.0,3
0fc022e5de12,0,20525.0,1
899cd87dfce6,1,39350.0,3
98e4e88ac06f,1,1300.0,0
09ac8a56e5d2,0,5400.0,3
70bf85e987b6,1,3950.0,1
ba36e0a3c61f,0,1125.0,1
f6aef8fbe416,1,13950.0,3
975a2341561c,0,10875.0,1
d3a62e91d0b9,1,5625.0,3
90d1c933a5de,1,1100.0,0
1e2dc560f3d8,0,2475.0,1
aa66f7725407,0,2175.0,2
5da9726be2e5,0,15250.0,3
5817acce45aa,0,6075.0,1
f5612fa1dd12,0,3250.0,1
838dcfd7e2c8,1,7675.0,3
28d5fcef1d84,1,3000.0,0
9820a9fb424c,0,2725.0,3
fa2c6596ec99,1,9425.0,2
7919e3831273,0,3700.0,0
bdf63032dbd4,0,13525.0,3
3144e3e2245d,0,22675.0,2
0649c53ba708,1,5825.0,3
2ec9d6365251,1,19150.0,1
f2f076c47e50,0,1550.0,1
fae64b34f1f6,0,2950.0,1
ef866a16ccf6,0,2425.0,2
14a32aab57e0,0,6425.0,3
871f8240f846,1,5700.0,2
a556c5b226d3,1,1050.0,3
93e540e88a04,1,13625.0,3
395fa7e20321,0,15525.0,2
50c1628bebc4,0,13750.0,3
de1f2a997325,1,13625.0,2
bf3503b0c664,1,1675.0,0
cbcfaf28b87f,0,3425.0,3
81e9aec3767d,0,33675.0,3
fadb1a16a075,0,1600.0,1
531adcc76f72,1,8825.0,2
a070fc49d053,0,2250.0,0
e0b7a72f5742,1,7900.0,1
a7fe98d0666e,1,7500.0,2
3cf2d3117568,1,13725.0,1
036c4e2c5e30,0,950.0,1
b90521ee5ec3,0,900.0,2
1113a051e18d,0,6750.0,1
7ef399767672,1,7900.0,2
289ed405d96a,0,1300.0,1
5e0309976b10,1,6075.0,0
f0571519cf78,1,5375.0,1
6876e5e6ed6f,0,5900.0,3
e0d8fa4b17b0,0,16575.0,2
679be1944f86,1,7575.0,2
d35c58aaefbb,0,32600.0,3
313f899bf581,0,625.0,1
55ec42aa921c,1,1200.0,0
76d4a69a58f1,0,5275.0,3
2d1b19fb03f5,1,4050.0,3
83f3457b7664,0,8450.0,0
d92cea0511cb,0,2800.0,3
f4dbd24733e8,0,1025.0,0
28bedac0cdbe,0,9175.0,3
cbae62ad22f2,0,4650.0,2
ab646f53a808,0,3275.0,3
7eea8013ed8c,1,7300.0,1
bdf2d2aa1d6e,0,1600.0,1
6d809963a91e,1,4850.0,3
653ea3b8a8a4,1,1100.0,0
01a115f5b53c,0,55175.0,3
b462fa07eb2c,0,3425.0,3
db5088b7a3e0,0,250.0,1
2d53632b0016,1,1875.0,0
4c4a8ad84ec7,1,1500.0,1
3fe67133dbc1,1,1950.0,3
7c9733a0c838,1,3825.0,2
29b0fc83f0da,1,3950.0,3
d56680386d9c,0,100.0,0
ec99153102bd,0,1550.0,2
8a4c79e19c4b,0,9350.0,3
ef695968ca47,0,3000.0,1
675d09f7290e,1,11650.0,3
cc87e0298a3d,0,7250.0,1
9ff1a5a590e8,0,1600.0,0
f19908b781f2,0,50.0,0
18488783062c,1,3300.0,2
56ca4bad86f7,0,1000.0,0
afb1ae8141a7,1,8075.0,2
53d3e65a4947,0,2900.0,0
88f4ac6910e8,1,2900.0,3
d193bf14b698,0,2300.0,1
0509f74b5feb,1,4075.0,1
28b5cce8e65b,0,2425.0,2
74fc7bb36206,1,14975.0,0
62b79f6c7dfd,1,625.0,1
6a21a69ab9c1,0,550.0,1
b4bc5fa11bb5,0,25175.0,3
38ba90880f5c,1,5850.0,1
805b549c8290,1,1550.0,0
5921056e8e3d,1,6800.0,2
991736c03764,1,1700.0,1
428725bc4f8b,1,2750.0,1
0e0f9c4d8cb8,1,2300.0,1
84d81451d5e7,0,27850.0,3
22866f1538e0,0,825.0,1
2cd67913cc07,0,8200.0,3
ef54bc977b27,1,22425.0,3
fc7bf41d14a7,0,150.0,1
1cf4e1ae0aec,0,3200.0,2
31df66a6d13e,0,2700.0,2
3ab5fde56005,0,2475.0,2
5215e9ef6e97,1,5850.0,1
8dcdf627b8fc,0,850.0,0
82348bd307b9,0,2600.0,0
0eac7a64b51e,0,1650.0,1
24324a8f7ca1,1,5075.0,3
61708a124a28,0,3000.0,0
22dcf265e9d5,1,7975.0,2
284d00adc1cb,0,6675.0,2
86341009a806,0,7100.0,2
604b723ab283,1,7900.0,3
2b310441d366,0,50.0,0
7767b984bcae,1,11125.0,2
d18a6c30152d,1,6250.0,3
012ee96e59d7,1,10950.0,3
f4bf5a4620e4,0,4800.0,3
8f8b412fc7f0,0,34400.0,1
ebc8d478259d,0,1200.0,1
e07ffd9a8384,0,400.0,1
55c4a752aebd,1,8375.0,3
8f8043541902,1,2300.0,0
66d249c38230,0,4400.0,2
bd32c09a740c,1,2075.0,2
d584002f0b0b,0,1075.0,0
f7ef15fbc0bb,0,6125.0,3
1bf75c6ee3b0,1,400.0,1
f832474251ed,0,2375.0,3
62613e635038,1,4750.0,1
665dd433f1f4,0,6750.0,1
c6454c7b6e13,1,2825.0,1
dd3c56ce5ae1,0,6675.0,2
88f1001476ee,0,1325.0,1
c03267bf52e7,0,3625.0,0
2318790fe939,1,3375.0,1
63177790c5bb,0,26575.0,2
d10819235568,0,2625.0,3
0efa8687518d,1,15625.0,3
d03745db4c7a,0,4300.0,3
b79beb234203,0,19625.0,3
784c8ba524dd,0,1800.0,1
b2b42e2a7028,0,4225.0,2
b91caea7ee39,0,700.0,2
d576a7ecbf06,0,2425.0,1
1c6d40caa861,1,6225.0,1
2b2876b02aa2,0,11800.0,2
919472cbfc9b,0,6400.0,2
b038c250e399,0,15575.0,3
a1278f5a0abc,0,2550.0,0
15d4f0ed1427,0,39575.0,3
20a3e0624c9f,0,7600.0,2
9d0724ae66e3,0,3000.0,2
02577e606c80,0,2000.0,1
66f742dd345b,0,11750.0,1
2f83cc34f604,0,1050.0,1
63eada5059af,0,4100.0,1
7b239cc8a663,0,425.0,0
4a139e105dc5,1,1300.0,1
d083707a1d3f,0,3625.0,2
5f4df6784827,0,22325.0,3
934c5b9c8819,0,12700.0,3
91341860b8fe,1,18700.0,2
ba9e493b83ff,0,8225.0,3
612758541d3c,0,6075.0,3
3105e8343292,1,3950.0,1
612247574774,0,9275.0,1
eee70eed8881,0,1725.0,1
42d5085a50c9,0,750.0,0
d913f2463b79,1,2975.0,0
48eddf42c79a,0,16475.0,3
619f22c89200,0,22950.0,3
380bab6fe930,0,1700.0,1
c2e5f88c7f2c,0,3300.0,1
a2d570f610ad,0,27800.0,1
0f123d280028,0,2800.0,0
e5de4a625564,0,875.0,0
c726f7f76ea0,0,17450.0,3
388204ab6c65,0,35925.0,3
6acf5360caf3,0,3650.0,2
95f4e8bf685d,0,50.0,1
766525f05a63,0,12650.0,2
01180f248963,0,8125.0,2
350aab3f72e0,0,0.0,0
124d6778b700,1,10925.0,2
18bb4c4735e6,1,1200.0,0
0dc5a5cb20e0,1,1100.0,1
e49252690635,0,3275.0,2
a5b3dd8c6a02,1,7450.0,3
3456a1562674,0,24750.0,3
33dbfbd1b599,1,27175.0,3
48c670ece13f,0,5950.0,2
8d8fcccd2810,0,1850.0,3
8efbff6856e6,0,20050.0,3
2c1250b2f551,0,4175.0,1
e2b87286cf08,1,11625.0,2
fced4e8137b9,1,17475.0,3
927194d8ba72,1,10900.0,2
26e918593083,0,5200.0,2
a0c0195c778b,1,4400.0,2
33d1222b6d0e,1,325.0,2
31ba648bc00e,1,3675.0,3
acba9fce5538,0,10450.0,3
efbe28f41aa7,1,9425.0,0
cc1bf2806ac6,0,35100.0,3
7f9e38f7dda6,1,14500.0,3
99dd8fa8c0f5,1,16575.0,3
c64c7fc0a688,0,19825.0,3
56b193f64ce9,0,525.0,1
cd05c7e678cd,1,7875.0,2
1697902f324b,0,15725.0,2
27cb269d6572,1,500.0,0
6ac925cc9a4d,1,2875.0,1
969fa8f6c688,0,6100.0,1
e8f1dfaad6ae,0,35700.0,3
977453c3da11,0,2100.0,0
0515ea24bc2e,0,3300.0,0
0aa97f6ece4e,1,2850.0,3
7d5bf09fab76,1,1600.0,2
39e2b88b3b52,0,100.0,1
0760e6d4d708,0,1725.0,1
383aa1f60b02,1,1250.0,0
735c6d53083c,0,1450.0,0
f7ea43490960,1,19475.0,3
8037a73844eb,0,3350.0,0
4d97a3db1b37,0,700.0,0
a87973976473,1,4900.0,3
660d5662b03b,1,22700.0,3
50e6ec0b34b6,0,1700.0,1
286104cca873,0,7175.0,2
0966ffff6fd5,0,13500.0,2
a683422f073a,0,2150.0,0
600e77af6c00,1,1150.0,1
b0c6e25ed34f,0,41325.0,2
034058f78624,0,2725.0,2
82b2044a04f9,0,125.0,0
22e830c1cedd,0,3400.0,1
bc10f5dc19a8,0,2600.0,0
c3afbfde57c8,1,20250.0,3
3e4101e15531,1,24800.0,2
36743d5ef800,0,4700.0,0
7c6c1ef9a52c,1,21350.0,3
98aadca3ef87,0,8850.0,1
23241c1986db,0,6375.0,3
ea7b559e2feb,0,11950.0,3
f696e4cab56f,1,13400.0,1
cc48ce89d22b,0,11900.0,2
19ba5d84498f,0,17050.0,2
f1aa6dea927c,0,4675.0,3
31bc5742789f,0,7000.0,2
5ed4550a1b0f,0,19200.0,1
3af0783b5eaa,0,5300.0,1
2f170d70b12f,0,18400.0,3
346294021892,0,4400.0,3
75646d4c868b,0,16575.0,3
3d16edb78a89,1,2625.0,1
c1a90190f86c,0,30175.0,1
0877dd71a7c1,0,2500.0,2
ddfc28ba6427,0,6200.0,1
4abc11b8cfc4,0,700.0,0
060c2d1a9d6b,0,6700.0,3
2c9930f7cb01,0,1050.0,1
697c9c07d11b,0,13500.0,3
f35d63962533,1,16600.0,3
6e4de80efa1f,0,22775.0,3
4c8ae68de266,0,23400.0,1
7572b64df125,1,3950.0,3
87d3b302a301,0,3000.0,1
f52e994d3f16,0,6250.0,0
a7f3d53213cd,0,1250.0,0
b4844a1af292,1,17300.0,2
7003bfb6e7b5,0,3300.0,3
56c18a7cf149,0,0.0,0
2b5b1b2ce41f,0,23250.0,1
30acca1c500a,1,5400.0,2
d6de0e3074fd,0,4200.0,0
2113a94bddcf,0,7975.0,3
a92f978ca2be,0,5500.0,2
ab3ed20c837e,0,25775.0,3
11d5c8df6cf9,0,15050.0,3
97e813e07020,0,1175.0,1
a2809c474baa,1,950.0,1
1b14cf9ccf67,1,24625.0,1
864323d5c5d6,0,3075.0,2
8d85eaa00201,1,12150.0,3
52541e5ff2f4,0,1550.0,0
0c2314e89375,0,1700.0,0
fdf2aa49d389,1,1200.0,0
0c9fff7a455e,0,50.0,0
380ea89c8ced,0,53000.0,2
dd9c82ccc7c1,1,14125.0,3
0fa2c31e314a,0,4250.0,2
ce36e3938225,0,3350.0,3
824a8b334d0c,0,37825.0,2
ae8f2cd3903f,0,8275.0,2
a555ccbab723,1,28850.0,3
bec7b990f338,0,750.0,0
41fd5b95ff7f,0,400.0,0
0f87c1f4d48d,0,3350.0,2
001468746e05,0,975.0,0
7ba18da38b64,0,12800.0,1
16eb62a1f371,1,14450.0,3
b44a07918b65,0,3000.0,3
eda747fb3c12,0,11125.0,2
7da5992724b0,0,1425.0,0
2b83ca46e047,0,4000.0,3
b3b54cb0fcbb,0,9575.0,2
f8cdbde768c6,0,1125.0,3
5d0d3aaa1d6c,1,900.0,1
057d27a2d1e4,1,11475.0,2
1afe673e1a5b,1,10650.0,1
f47feb6c8767,1,550.0,2
6ba3ca9c9b46,1,2650.0,0
5983aaa3d0c3,1,4800.0,1
3bce9af677ff,1,11100.0,2
0c1f084afb95,0,4400.0,0
cbf0dcce9bfa,0,1300.0,0
fde5e3002c1c,1,900.0,2
29f78b8ccaf6,0,1450.0,1
83dc8de66d23,0,5250.0,0
f68e1f2460b4,1,1000.0,0
3cc8c48db45c,0,7050.0,2
2b0523b81692,0,9825.0,2
a5d0eb4bd12a,0,13800.0,2
b5bf813bc84d,1,4750.0,1
38123e9ca094,1,1000.0,0
bd091199690d,0,4825.0,1
ae9069ebd8ab,0,5750.0,2
476d10665736,0,2000.0,0
4a8a220f85c0,0,1700.0,2
dc02ceb924c4,0,2900.0,2
409d3a47c035,0,900.0,1
449af3acc57e,0,2175.0,3
1524cc82eb63,0,2500.0,0
87dd21ed075d,0,1775.0,2
9a43b2506edd,0,1050.0,1
9a5149ef4eae,1,1925.0,1
63bf9baffeb5,1,3425.0,3
e30f01a8d08f,1,6950.0,3
2e9b2e5e7a79,1,625.0,1
c6573f62a3c8,1,975.0,1
fae94ae896f1,0,900.0,0
4c1b635c9245,0,2825.0,3
566e9792cd6b,0,11475.0,2
8dcda9f5df4c,0,2775.0,3
98a93be5f02f,0,21675.0,3
02205cd4ad69,1,2175.0,0
8ada9eafe2b3,0,1525.0,0
9ff0f91a5148,0,6025.0,2
98a44aaa23d5,1,7500.0,2
2290baa54cb4,1,1100.0,0
59ac18a7a47c,0,1100.0,1
513fd56eea01,0,2650.0,2
9a47b5ddd322,1,4175.0,2
35c6e0c6714b,0,1225.0,0
9d2acb357b15,1,17800.0,3
e1daca4dfbe8,1,3050.0,3
aff28ad446e5,0,1875.0,0
879a73bca9c3,1,8400.0,0
424cb8035f41,0,8400.0,0
b5fc630b06b7,1,15650.0,3
88b97a3a0aa1,0,1125.0,3
d3fbab1bdb59,0,3125.0,1
b5c9d99fdd08,1,12950.0,2
448053d8c6c0,1,13275.0,2
f700248527f5,1,2400.0,2
91d7a32cc7e6,1,2250.0,2
5c9cf4348037,1,5025.0,1
15c6db8a7c43,0,50.0,0
086e41a41d8b,0,1850.0,0
9bbd2a712b9b,1,1025.0,1
fe366bbb01fd,0,17675.0,3
0f9a29946000,0,20175.0,2
278c6c638b1a,1,5950.0,3
4c97e17ed328,1,15975.0,2
f877ccd6f623,0,1025.0,1
6344c804d2b2,0,1750.0,1
4bfa01a7c118,0,15975.0,2
dc1c2c95740b,0,700.0,0
1118299e621c,1,14300.0,2
14d80f963252,1,1200.0,2
b8a34b8f2469,0,2975.0,1
f9e92b838a0b,0,3500.0,1
8a0e40047585,0,12975.0,3
8d5470f2a233,1,1200.0,0
795e04938bd6,1,4775.0,2
b88812c73921,1,2600.0,0
d39b3aab160b,0,4950.0,3
f4d8aa886150,0,27625.0,3
a2ccfe8f02b7,0,19275.0,3
9ca2f9065cac,0,1425.0,0
83e391f1a04c,0,450.0,0
2a6638bc9042,1,625.0,0
e4cc44979768,1,8850.0,1
b745b56c0a40,0,1425.0,2
05795a384cf6,1,2000.0,0
b0d7cb4dae4c,1,28325.0,3
5fac800ce35e,1,10050.0,3
6cc88eb4fefe,1,3300.0,0
85e9c54dadd5,0,750.0,1
6e7357f1c81b,1,2400.0,0
394d86636d21,1,2550.0,2
97bfa148a658,1,3900.0,1
cee105f71928,0,2200.0,1
11c3befb650d,1,11200.0,2
5157c7d2a9f6,0,11125.0,3
7c71daa7f77f,1,20725.0,1
